review,sentiment
"湯頭好喝,很順口，就是南部人習慣的口味
簡單,不知不覺就吃完一碗了，通常很多美食就是如此
阿姨們很親切，沒有因為生意太好忽略了態度，這點很讚！",positive
湯頭超鍋燒的鍋燒意麵，分大小碗55-65元，加料25元，還可以兩人共食一碗，真的味好又便宜，會令人想回味的那種鍋燒意麵啊～～到了自己找空位坐再點餐，冰箱內飲品可自取，檸檬汁、紅茶、咖啡牛奶都很不錯是好喝的，唯一沒喝到的鮮奶茶想必也無雷，推薦喜歡吃鍋燒意麵的人可以嘗試這間醇涎坊，太晚來會賣完的～～,positive
"吃過的鍋燒意麵很多，但是還是第一次在台南吃鍋燒意麵。

基本上鍋燒意麵都是大同小異，這家不同的是配料以及湯頭，配料是炸魚片和天婦羅（應該是），而湯頭很像是小時候常吃的泡麵叫做浪味（紅色包裝），真的超像，而且偏甜（台南嘛），基本上我自己是覺得爽口不錯吃。

客人不少，需要稍微等候排隊，畢竟台南有點小名氣都要排隊，時間就是要浪費在不斷的排隊上面⋯·哈！",positive
"📍回訪意願：🟡🟡🟡🟡⚫️
📍攻略建議：人潮多，但翻桌率快，現在多了排隊的順序，這點店家有改良。
📍有DIY包可以買回家煮，只是有附湯包，會比較重，也不適合離開冰箱太久。

📍心得：
湯底真的很讚，但覺得意麵和炸魚？的部分稍微普通，個人心中還有更喜歡的鍋燒。

我每次來都會點奶茶配，喜歡奶精奶茶的可以點下去，雖然他寫是鮮奶茶，但味道有像到奶精奶茶🤣",positive
我是臺南人，湯頭甜的很噁心，料也不好吃啊……還要排那麼久，老實說我覺得臺南隨便一間飲料店賣的都比這個好吃,negative
超愛這間鍋燒意麵，但是湯頭是甜的，可以配無糖的茶一起享用,positive
早上七點去吃，不用排隊，滷菜自己夾在請阿姨結帳，跟李媽媽比起來更愛醇涎坊，還有賣DIY回家自己煮。,positive
"#鍋燒意麵（大碗） $75
湯頭超級夠味能一喝再喝的那種！！！
配上他們家的意麵整個超搭
整碗份量感覺兩～三人吃應該綽綽有餘
而且這個份量配上這個價格CP值很高
極力推薦！！！
不過假日的來客數滿多的
可能要排隊等位所以要早一點來～",positive
喜歡這裡清甜素雅的湯頭，還有自製的炸魚，而不是像大部分的店家，用一大堆火鍋料來充數，雖然每次用餐時間都排隊排到厭世，還是非常值得一試！,positive
"用餐空間：小吃攤空間，小擁擠
停車：請停到附近停車場
服務：對於人多的小吃攤來說算是很貼心
等候時間：連假中午，約30分鐘
餐點：鍋燒意麵：麵體是我愛的脆口，天婦羅（魚肉天婦羅，但我吃不出啥魚）吸滿湯汁，吃起來很夠味，湯頭不錯所以基本上整碗麵都不會太差！！",positive
"平價的庶民小吃！
可以吃一個古早味！",positive
老牌鍋燒意麵，口味偏甜，建議加辣椒綜合味道,positive
"每個月都會來一次
但發現味道 越來越沒之前清甜
吃完後反而口很渴 也變的比較油膩些",negative
"湯頭讚讚(台南口味所以偏甜)
麵條偏硬（是我喜歡的口感）
配料不多（一顆蛋、兩三個炸料(好像是魚)一點點菜、兩片魚板、兩塊很像油條的東西)
以55的價格我覺得可以了~~~
-
滷菜的部分我覺得味道很好
但豆乾一片小貴(要$10)哈哈哈哈~但好吃!
-
老闆娘態度不錯，弄滷味的阿姨態度也不錯
可能是傍晚(約5點)內用所以人不會太多不用等太久
覺得很棒！",positive
"一點多 還是有很多人在排隊等內用
外帶號碼有喊到就不理人了 就掛在旁邊等你自己去拿
等到下一個號碼才知道他會掛在旁邊等你自己去拿",negative
2020/04/30 晚餐宵夜吃鍋燒意麵，小碗55，大碗65。古早味簡單好味道，配料有2塊類似炸魚塊的東西、一顆蛋、蔬菜、魚板。另外還有薑末可以加，加進去還不錯喝。湯帶有一點點鮮甜味，不知不覺快把整晚喝個精光。,positive
"難怪有名
湯頭那麼好喝
古早味
滷味、紅茶、鍋燒麵都是古早味啦！
推推推~
還好離開才大排長龍",positive
週日中午大概排了半小時、等上餐約10分鐘～,positive
大碗的份量很夠，小碗適合胃口小的女士。現場人蠻多的，先找好位置直接去點餐即可，上餐速度很快大概7分鐘左右就來了。湯滿好喝的，口味適中，小碗裡面有2-3塊魚肉，2塊油條、一塊魚板、一顆蛋和少許青菜，麵本身有點硬（感覺沒有煮很久..）。整體不喜歡。,negative
"每每想吃鍋燒意麵時就會跑來吃，從開始默默無聞到現在的大排長龍，口味仍保持水準之上。雖然排隊等候時間會降低個人來用餐的意願，但還是相當推薦來吃吃看古早味的鍋燒意麵！

麵條是傳統二次油炸的意麵條，配上自家熬製的湯頭與當日現炸的海鮮料，清淡中不失豐腴口感，喜辣者可以加點自製的辣油或是辣椒粉，口味會更豐富！",positive
每次經過都很多人，這次鐵了心排隊，湯頭很鮮美價格也不貴，甜度是可以接受的程度,positive
"下課或下班來上一碗會很滿足的味道
內用位子非常擠，老闆會安排不能隨意入座
價格實惠裡面還有一顆蛋
湯頭鮮甜不自覺的會喝到見底",positive
湯頭真的蠻甜的，本身喜歡吃甜料理的人都覺得甜，但喜歡。有點日式湯頭的感覺。小碗60元，份量蠻多的，還有附兩片炸魚片，跟虱目魚魚板，都很特別。,positive
"湯頭有說不出來的甜味香氣
那看起來像甜不辣的東西是魚肉
可先品嚐原味後再試試加辣的
一次感受兩種口味
份量也覺得很剛好
之後會想再來吃",positive
"超好吃😋湯有夠好喝
一定要加炸物才不會太空虛
很棒",positive
"給他2.5顆星~
湯頭偏甜味道不錯,但喝完會有些口乾,麵滿普通的
所謂的'加料'個人覺得有點莫名其妙,就當踩個點吧!",negative
每次去台南都會吃，這次的去連吃了兩天，喜歡辣的一定要加，會更有層次👍 …,positive
"#台南 · #中西區 · #醇涎坊鍋燒意麵
————————————
台南保安路美食
非假日排隊人潮也太多了吧
與隔壁的浮水魚羹、還有阿明豬心
都一樣是保安路必吃美食！
————————————
💰
鍋燒意麵（小碗）-55元
炸物-25元
————————————
鍋燒靈魂在湯頭
沒有沙茶油膩感
只有鮮甜好滋味！

炸物是炸魚片天婦羅
先炸好放涼
加入鍋燒吸附湯汁
很讚！

配醬料有三種
花辣椒粉不辣
提色好看有香味！
建議可以先嘗試原味
再加自己想要的醬料
品嚐不同的滋味！
————————————
地址：台南中西區保安路53號
營業時間：
AM 06:00 - PM 22:00
電話：06-221-5033
————————————
#台南美食 #中西區美食 #台灣美食 #鍋燒麵
#保安路  #大隻佬養成計劃 #相機先食 #相機食先 #大隻佬養成計劃  #com784512 #instafood #taiwan #taiwanfood #tainan #tainanfood #eeeeeats #foodphotography #foodporn #foodgasm #foodie #forkyeah #delish #elle愛吃貨 #nom #foodstagram #food #foodspotting",positive
"每次來台南玩必會特地繞過來吃的一間鍋燒意麵店
但比起以前吃的口感，現在湯頭的味道似乎有退步
吃完了 口中會有燥燥的感覺，沒有以前的甘甜感
但日後來台南還是會來的一間店 推👍👍👍

個人推薦 可以調一小碟 辣粉 拌著麵吃也不錯😋",positive
超級無敵好吃的鍋燒意麵！反正內行的都知道這間！在地人從小吃到大！他貼心提醒平日去吃才不會大排長龍！！太爽了,positive
"每間鍋燒意麵都有各自的擁護者，而這家是我習慣拜訪的店家。
通常小碗加料可以飽餐一頓，但還是可以繞去央米作為甜點收尾。
湯不會讓你感受到一種臺南甜的甜，同時也不鹹；料也不會因為油炸過而有油臭味。
但是人潮多時，自己找位比較麻煩。想提早入座但又不想給用餐的客人壓力。",positive
"2/5晚間6:00左右用餐
一位身著紅色上衣的女店員阿姨，不小心把一盆配料打翻在地上，隨後把地板上的配料撿起來繼續用。衛生有疑慮，很在意衛生條件的饕客，建議三思而行！",negative
"有點不太明白為什麼評分這麼高
也不太明白排隊的點是⋯
湯頭是甜的～
嗯，感受就只有這樣。
說高湯嘛⋯也感覺不出來
噢！價格不貴！",negative
"台南著名鍋燒意麵！
好吃😋 特殊炸料出名
唯一缺點就是停車不方便～應該說整個國華街商圈停車都不方便🤣
身為台南人假日不太敢踏入這😰

店家態度不錯👍🏻

有些老店會限制禁帶外食，如飲料🥤或要求垃圾需自行帶走
但這裡不會！即使店家本身有賣飲料🥤
推推一個👍🏻",positive
湯頭味道雖甜但很好喝，麵條是屬於硬感意麵好吃，沒有加炸料的話會覺得料偏少,positive
可能是北部人不熟悉南部口味，個人覺得無需特地排隊，但一碗65元份量十分充足。,negative
"鍋燒意麵好讚
喜歡這麵條這湯頭～
當早餐吃真的可以！
而且價格真的是感動的便宜
超羨慕台南人啦
鍋燒烏龍麵相較起來湯頭較甜
比較起來我激推意麵！
.
想要再吃更澎湃一點的還可以加炸料！
炸料這天吃到的是炸魚
有點偏鹹乾乾的
最推薦的還是鍋燒意麵啦",positive
"大學時期的愛店，服務、態度與口味都回不去了
用餐環境變得相當擁擠，建議外帶",negative
鍋燒意麵湯頭好喝 下次還會再來,positive
聽說這間很久了，我這個在地台南人卻是第一次來吃，禮拜日的夜晚錯過觀光客吃飯時間比較不用排隊，阿姨動作很迅速的擦桌子帶位，上菜速度也很快，除了意麵外還有販賣飲料之類，價錢很平價，大碗真的很大碗，有一上桌有點嚇到這個料跟湯頭才65，可能在南科被苦毒太久....我居然覺得這碗超便宜的~麵多然後湯頭也很棒，吃完真的很滿足...,positive
來台南唯一指定的鍋燒麵！湯頭鮮甜好喝～可以連吃兩碗,positive
鍋燒意麵湯頭滿鮮甜的，加料後面吃起來會有點膩，整體來說調味還算不錯,positive
"甜甜的好吃(≧ω≦)/
缺點 很熱  需要排隊",positive
因為都現做要等非常久，如果路過沒什麼人排隊的話～很適合來吃～～湯很清甜～❤️,positive
"台南知名的鍋燒麵店 偶爾晚上來吃
太晚會賣完沒湯頭
煮麵的技術很好 蛋不會太老
湯頭偏甜 台南口味...",positive
"有夠甜....我到底吃的是鹹的意麵？？？還是撒滿糖的甜點？？！！
但是這個甜不至於不舒服，是很好吃的，但是真的吃不慣啊！",positive
"【在台南早餐想吃鍋燒意麵的首選！】
偏日式口味的鍋燒意麵
麵條是比較軟彈的那種
內容有麵包油條 天婦羅魚料 蛋
（沒有其他海鮮）
沒有太多討厭的火鍋料
湯頭有層次 偏甜

大碗的真的很大碗
小碗加料對女生來說可以吃到很～飽

跟小荳荳比較的話
小荳荳料比較多
有蝦子與海鮮 麵條偏硬

*但小荳荳對台南人來說，吃的是「回憶」
所以小荳荳還是My Top 1. 鍋燒意麵",positive
"身為在地人不可不吃的美食～
現在想吃都要避開觀光客爆多的時段🤣 …",positive
"小時候就吃過
現在變成排隊名店
小碗55元 大碗65元 多加炸物25元
圖中是小碗的喔
朋友看到都覺得這個價格怎麼可能！
也可以選加蔥或不加蔥
魚板是傳統的 染色沒有那麼深 但魚漿的香氣比較重
炸物小碗的有兩塊 一塊是魚肉 一塊是豬肉片
今天小可惜 魚肉是深紅色的部位 腥味較重
不過整體的搭配還是很美味
配上鮮甜的湯頭
麵條一開始不會煮的很爛
如果喜歡軟爛口感的人 要浸泡久一點喔
假日通常會大排長龍
這裡的方式是
一進到店裡-》到煮麵台旁的櫃子拿菜單—〉如果要內用趕快看找位置（可以鎖定一組人 站在旁邊卡位 這樣頂多就等一組）（但記得要有禮貌喔 不要造成別人緊張哈哈） —》給菜單結帳—〉等上菜開吃
另外推薦他們的紅茶
一杯15大概中杯大小 是南部的古早味口味 偏甜 但有種懷舊的滋味
整體很搭
雖然假日要排隊 但值得一試
旁邊的虱目魚羹也是一大亮點 可以分頭排隊嘗試看看！",positive
"CP值高
沒冷氣好熱
湯頭過我來說還是過甜，麵條比較硬，泡在麵湯久了才稍微較軟。",positive
